Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,read_dates,genres,n_ratings
55216191,The Story of China: A portrait of a civilisation and its people,Michael Wood,"Wood, Michael",,"=""1471176002""","=""9781471176005""",5,4.17,Simon & Schuster UK,Kindle Edition,622,2020,2020,2021/01/01,2020/12/20,,,read,"I chose this as something I didn't think I would enjoy but would be important to read. I was half wrong - this was an absolute delight to read. Surprising depth in such breadth based overview of thousands of years of Chinese history. As someone whose only training in history was nationally based and only over 2 years at the ages of 11 & 12, this was highly accessible. The narrator, who is also the author, spoke with objective clarity - while still describing beautiful poetry, song, artwork and cultural masterpieces with passion. Unexpectedly still; Wood presented insight into the mindsets of Chinese women throughout the dynasties with compassion and a feminist heart. I will likely read this again, it is an oddly comforting, enlightening and most enjoyable read.",,,1,0,"2020-12-20,2021-01-01",History|342;China|152;Non Fiction|136;Nonfiction|43,1653
4214,Life of Pi,Yann Martel,"Martel, Yann",,"=""0770430074""","=""9780770430078""",5,3.94,Seal Books,Paperback,460,2006,2001,2021/01/01,2018/10/13,,,read,"Bit of a mind dump:<br/><br/>A fantastic story with a compelling main character. To have a story with only one perspective and really the only human for large chunks of the tale, shows the incredibly writing ability by Martel. Having seen the film first, I'm happy to say that it is a good representation of the book. While some aspects are missed, the cinematic beauty seen in the film captures the essence of what the character experiences: the majesty of God. Philosophical, introspective and exploring new avenues of thought regarding the role of religion and the worship of deities, this is an excellent book. I cannot truly relate to Pi and his perspective on religion, but reading it through his perspective is fascinating; it does not sway me. I wouldn't consider it a proof of God(s), but the proof of the reality-altering ability the mind appears to have in situations with levels of stress impossible to process.",,,1,0,"2020-12-27,2021-01-01",Fiction|15239;Fantasy|3210;Classics|2961;Books I Own|2376;Book Club|1786;Adventure|1707,1644775
16299,And Then There Were None,Agatha Christie,"Christie, Agatha",,"=""0312330871""","=""9780312330873""",0,4.28,St. Martin's Griffin,Paperback,264,2004,1939,,2020/12/31,to-read,to-read (#104),to-read,,,,0,0,,Mystery|18990;Fiction|8623;Thriller|3814;Crime|3648;Mystery Thriller|3064;Books I Own|2192,1394028
13538825,"Tombstone: The Great Chinese Famine, 1958-1962",Yang Jisheng,"Jisheng, Yang","Stacy Mosher, Jian Guo","=""0374277931""","=""9780374277932""",0,4.15,"Farrar, Straus and Giroux",Hardcover,656,2012,2008,,2020/12/30,to-read,to-read (#103),to-read,,,,0,0,,History|251;China|195;Non Fiction|114;Nonfiction|51;Politics|30,924
23506597,The Governance of China,Xi Jinping,"Jinping, Xi",,"=""7119090577""","=""9787119090573""",0,3.50,Foreign Languages Press,Paperback,515,2014,2014,,2020/12/26,to-read,to-read (#102),to-read,,,,0,0,,China|77;Politics|43;Non Fiction|12;Nonfiction|9;History|8,358
17824064,"Mythbusting the Cult of Confucius: What the Chinese Really Are, How to Understand Them and Why We Need to",Wayne Deeker,"Deeker, Wayne",,"=""1626520011""","=""9781626520011""",0,4.40,"Mill City Press, Inc.",Paperback,620,2013,2013,,2020/12/26,to-read,to-read (#101),to-read,,,,0,0,,China|17;Anthropology|6;Non Fiction|6;Politics|5;History|4;Culture|3;Political|2;Humans|2,10
2565167,Ta Hio: The Great Learning Of Confucius,Confucius,"Confucius, Confucius",Ezra Pound,"=""1432577840""","=""9781432577841""",0,3.88,Kessinger Publishing,Paperback,48,2007,-480,,2020/12/26,to-read,to-read (#100),to-read,,,,0,0,,Philosophy|42;China|15;Classics|10;Religion|9;Non Fiction|9;History|5,250
27318,Confucius Lives Next Door: What Living in the East Teaches Us About Living in the West,T.R. Reid,"Reid, T.R.",,"=""0679777601""","=""9780679777601""",0,3.86,Vintage,Paperback,288,2000,1999,,2020/12/26,to-read,to-read (#99),to-read,,,,0,0,,Non Fiction|45;Japan|44;Nonfiction|20;Travel|16;Books I Own|11;History|11;Asia|10;Philosophy|10;Asian|7;Culture|6;Memoir|5,989
27297,The Analects,Confucius,"Confucius, Confucius",D.C. Lau,"=""0140443487""","=""9780140443486""",0,3.81,Penguin Books Ltd,Paperback,249,1998,-475,,2020/12/26,to-read,to-read (#98),to-read,,,,0,0,,Philosophy|2359;Classics|680;Non Fiction|534;China|329,22148
5326,A Christmas Carol,Charles Dickens,"Dickens, Charles",,"=""1561797464""","=""9781561797462""",5,4.08,Bethany House Publishers ,Paperback,184,1999,1843,2020/12/24,2020/12/24,,,read,,,,1,0,"2020-12-24,2020-12-24",Fiction|7865;Christmas|3846;Classic|3798;Fantasy|2395;Books I Own|1587;Audiobooks|1274;Literature|1171;Historical Fiction|1038;Holiday|808,848206
15790883,"Promise of Blood (Powder Mage, #1)",Brian  McClellan,"McClellan, Brian",,"=""0316219037""","=""9780316219037""",3,4.14,Orbit,Hardcover,545,2013,2013,2020/12/19,2019/10/29,,,read,"An original magic system with fun plot, epic God-levelling events and intriguing male characters. The only female character who could be considered something of a main character (really just a convenient side-kick with deus ex machina type powers) is also a mute, which speaks volumes for how much consideration the author put into adding interesting female leads. However, I heard that the next book improves upon this, so I'll give it a shot. ",,,1,0,"2020-12-06,2020-12-19",Fantasy|5199,58301
12007,"Use of Weapons (Culture, #3)",Iain M. Banks,"Banks, Iain M.",,"=""185723135X""","=""9781857231359""",3,4.17,Orbit,Paperback,411,1992,1990,2019/03/03,2018/12/31,,,read,,,,2,0,"2018-12-31,2019-03-03;2020-12-14,2020-12-16",Science Fiction|1819;Sci Fi|1403;Fiction|650;Scifi|433;Space Opera|281;Sf|268,48506
7530923,Defining Species: A Sourcebook from Antiquity to Today: 203 (American University Studies),John S. Wilkins,"Wilkins, John S.",,"=""1433102161""","=""9781433102165""",0,0.0,"Peter Lang Inc., International Academic Publishers",Hardcover,238,2009,2009,,2020/12/15,to-read,to-read (#97),to-read,,,,0,0,,Sort Sooner|1;Scitech|1,0
7042,The Tale of Genji,Murasaki Shikibu,"Shikibu, Murasaki","Royall  Tyler, Minora Sugai, 豐子愷","=""014243714X""","=""9780142437148""",0,3.72,Penguin,Paperback,1182,2003,1001,,2020/12/10,to-read,to-read (#96),to-read,,,,0,0,,Classics|1261;Fiction|889;Japan|692;Japanese|387;Japanese Literature|342;Historical Fiction|219;Classic|193;Literature|186;Historical|131;History|127,13589
42603,Black Like Me,John Howard Griffin,"Griffin, John Howard",,"=""0451208641""","=""9780451208644""",0,4.11,Berkley,Paperback,208,2003,1961,,2020/12/06,to-read,to-read (#95),to-read,,,,0,0,,Non Fiction|1325;Nonfiction|625;History|460;Memoir|393;Classics|326;Biography|286;Race|263;African American|143,68264
33939408,Trans Like Me: 'An essential voice at the razor edge of gender politics' Laurie Penny,C.N. Lester,"Lester, C.N.",,"=""0349008612""","=""9780349008615""",5,4.30,Virago,Kindle Edition,224,2017,2017,2020/12/05,2020/12/03,,,read,"I didn't realise I knew nothing until I read this book. Eyes have been opened, at least a little. Trans women are women, trans men are men. ",,,1,0,"2020-12-03,2020-12-05",Non Fiction|194;Lgbtq|98;Nonfiction|97;Queer|65;Lgbt|57;Gender|48;Lgbtqia|48;Memoir|46;Trans|45;Feminism|25,1846
117833,The Master and Margarita,Mikhail Bulgakov,"Bulgakov, Mikhail","Katherine Tiernan O'Connor, Ellendea Proffer, Diana Lewis Burgin, Hans Fronius","=""0679760806""","=""9780679760801""",0,4.29,Vintage International,Paperback,372,1996,1967,,2020/12/04,to-read,to-read (#94),to-read,,,,0,0,,Fiction|6662;Russian|2326;Fantasy|2295;Russian Literature|1611;Magical Realism|1569;Literature|962;Russian Lit|918;Books I Own|866;Novels|760,362980
17910144,Talk Like TED: The 9 Public-Speaking Secrets of the World's Top Minds,Carmine Gallo,"Gallo, Carmine",,"=""1250041120""","=""9781250041128""",1,3.88,NXB Phụ Nữ ,Hardcover,363,2017,2014,2020/12/03,2020/12/03,,,read,"Wow. I expected much more from a book with the TED title on front. This entire book is written as a selling point for the book. I've already purchased it. I did not need to be given a sales pitch throughout. There is nothing to be learned here, the best public speakers, I think, learn from analyzing other public speakers. Not from reading a cash-grab which epitomizes the problems in modern self-help books. ",,,1,0,"2020-12-03,2020-12-03",Non Fiction|466;Business|398;Self Help|299;Communication|292;Nonfiction|184;Self Improvement|158;Personal Development|155;Public Speaking|147;Leadership|129;Self Development|78;Psychology|74;Audiobooks|55;Speaking|47,19265
50734400,How to Argue With a Racist: What Our Genes Do (and Don't) Say About Human Difference,Adam Rutherford,"Rutherford, Adam",,"=""1615196714""","=""9781615196715""",5,3.90,The Experiment,Hardcover,224,2020,2020,2020/12/03,2020/12/01,,,read,"A surprisingly accessible read which puts a scientific perspective on the growing problem of pseudoscience backed racist viewpoints. A quick and interesting read, with a handy conclusion chapter that I will likely reread which summarizes all the previously defined points. ",,,1,0,"2020-12-01,2020-12-03",Non Fiction|556;Science|287;Nonfiction|230;Race|164;Politics|109;History|72;Sociology|58,6080
331256,Roadside Picnic,Arkady Strugatsky,"Strugatsky, Arkady","Boris Strugatsky, Theodore Sturgeon, Antonina W. Bouis","=""0575070536""","=""9780575070530""",0,4.14,Gollancz,Paperback,145,2000,1972,,2020/12/03,to-read,to-read (#93),to-read,,,,0,0,,Science Fiction|2509;Sci Fi|2328;Fiction|1348;Russian|492;Scifi|475;Classics|372;Sf|287;Russia|274,70626
3272165,Bad Science,Ben Goldacre,"Goldacre, Ben",,"=""0007240198""","=""9780007240197""",0,4.06,HarperCollins Publishers,Paperback,338,2008,2008,,2020/12/03,to-read,to-read (#92),to-read,,,,0,0,,Science|2244;Non Fiction|2003;Nonfiction|511;Medicine|229,43408
48889983,Calling Bullshit: The Art of Skepticism in a Data-Driven World,Carl T. Bergstrom,"Bergstrom, Carl T.",Jevin D. West,"=""0525509186""","=""9780525509189""",0,4.12,Random House,Hardcover,336,2020,2020,,2020/12/03,to-read,to-read (#91),to-read,,,,0,0,,Non Fiction|326;Science|219;Nonfiction|135;Psychology|86;Critical Thinking|61;Data|52;Philosophy|42;Politics|40;Business|37;Data Science|36,4498
3869,A Brief History of Time,Stephen Hawking,"Hawking, Stephen",,"=""0553380168""","=""9780553380163""",5,4.21,Bantam Books,Paperback,226,1998,1988,2020/12/01,2020/08/19,,,read,"I maybe understood 60% of the content, but I think that's enough to understand the ebb and flow of prominent theories on the beginning, end and current state of the universe. ",,,1,0,"2020-11-27,2020-12-01",Science|11825;Non Fiction|8693;Nonfiction|2978;Physics|2136;History|1190,438917
3590,"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""""","=""""",4,4.30,Oxford University Press,Paperback,389,1998,1892,2020/11/25,2020/11/09,,,read,,,,1,0,"2020-11-09,2020-11-25",Mystery|5497;Fiction|3745;Short Stories|1562;Crime|1344;Classic|1330;Books I Own|990;Sherlock Holmes|952;Detective|633,303923
40961427,1984,George Orwell,"Orwell, George",,"=""""","=""""",5,4.19,Houghton Mifflin Harcourt,Kindle Edition,298,2013,1949,2020/11/23,2020/11/20,,,read,,,,1,0,"2020-11-20,2020-11-23",Classics|52063;Fiction|29393;Science Fiction|12653;Dystopian|11021;Sci Fi|9918;Classic|7921;Books I Own|5722,4715368
8650,"The Lost World (Jurassic Park, #2)",Michael Crichton,"Crichton, Michael",,"=""0752224417""","=""9780752224411""",3,3.85,"Alfred A. Knopf, Inc.",Mass Market Paperback,448,1995,1995,2020/11/20,2020/11/13,,,read,"It was fine. Some enjoyable moments with interesting characters, but a far cry from Jurassic Park. ",,,1,0,"2020-11-18,2020-11-20",Science Fiction|2601;Fiction|2547;Sci Fi|2181;Thriller|1088;Books I Own|596;Adventure|483;Michael Crichton|441;Scifi|371;Horror|363;Fantasy|339;Dinosaurs|288,158526
1030934,The Birds,Daphne du Maurier,"Maurier, Daphne du",,"=""3150092876""","=""9783150092873""",0,3.89,Reclam,Paperback,75,1992,1952,,2020/11/18,to-read,to-read (#90),to-read,,,,0,0,,Horror|260;Classics|206;Short Stories|170;Fiction|127;Thriller|44;Short Story|44;Audiobooks|41;Classic|39,5478
17899948,Rebecca,Daphne du Maurier,"Maurier, Daphne du",,"=""0316323705""","=""9780316323703""",4,4.24,"Little, Brown and Company",ebook,449,2013,1938,2020/11/18,2020/11/14,,,read,"A story that you can revisit in your mind again and again, with in-depth characters that grow and mysteries that unravel. An enjoyable book, even the unnamed, irritatingly shy main character adds a fresh perspective to the cookie-cutter protagonist in a murder mystery.",,,1,0,"2020-11-14,2020-11-18",Fiction|7589;Mystery|5194;Gothic|3607;Romance|3022;Classic|2790;Book Club|2207;Books I Own|1854;Historical Fiction|1698;Thriller|1592;Horror|1154;Mystery Thriller|1060;Audiobooks|821,641584
223919,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",,"=""1587260883""","=""9781587260889""",0,3.87,Ann Arbor Media Group,Hardcover,192,2003,1818,,2020/11/16,to-read,to-read (#89),to-read,,,,0,0,"2024-02-16,2024-02-17",Horror|13572;Fiction|13271;Science Fiction|6423;Sci Fi|5150;Books I Own|4476;Gothic|4134;Fantasy|3053;School|2709;Literature|2102,1629566
46000520,"The Thursday Murder Club (Thursday Murder Club, #1)",Richard Osman,"Osman, Richard",,"=""""","=""""",0,3.88,Penguin,Kindle Edition,382,2020,2020,,2020/11/15,to-read,to-read (#88),to-read,,,,0,0,,Mystery|7289;Fiction|3755;Crime|2003;Book Club|1574;Mystery Thriller|1254;Audiobooks|1145;Books I Own|1111;Thriller|929;Series|855;Audio|740,517160
40604658,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael",,"=""""","=""""",4,4.10,Ballantine Books,Kindle Edition,466,2012,1990,2020/11/12,2020/11/10,,,read,"Surprised I enjoyed it so much, glad I picked it up on a whim. ",,,1,0,"2020-11-10,2020-11-12",Science Fiction|7100;Fiction|6740;Sci Fi|6154;Thriller|2622;Fantasy|1174;Adventure|1164;Scifi|1143;Books I Own|1140;Horror|1128;Classics|1014,972408
36642458,"Skyward (Skyward, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""1473217857""","=""9781473217850""",2,4.48,Gollancz,Hardcover,513,2018,2018,2020/11/09,2020/11/07,,,read,,,,1,0,"2020-11-07,2020-11-09",Sci Fi|4231;Science Fiction|3259;Fantasy|2510;Young Adult|2259;Ya|1215;Fiction|960;Scifi|728;Books I Own|692;Brandon Sanderson|445;Audible|438;Audiobooks|434,143836
5776788,"Sandman Slim (Sandman Slim, #1)",Richard Kadrey,"Kadrey, Richard",,"=""0061714305""","=""9780061714306""",0,3.94,Harper Voyager,Hardcover,388,2009,2009,,2020/11/08,to-read,to-read (#87),to-read,,,,0,0,,Fantasy|1389;Urban Fantasy|1372;Horror|437;Fiction|396;Paranormal|256;Series|190,36405
9533378,"Hounded (The Iron Druid Chronicles, #1)",Kevin Hearne,"Hearne, Kevin",,"=""0345522478""","=""9780345522474""",0,4.10,Del Rey,Mass Market Paperback,304,2011,2011,,2020/11/08,to-read,to-read (#86),to-read,,,,0,0,,Fantasy|4240;Urban Fantasy|3256;Paranormal|680;Fiction|608;Mythology|523;Magic|523;Series|454,88637
